Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
COFFEE 1.1,EN_INDCi2030_1200,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,74.3257617609636,79.029893428285,77.4254427921423,80.5223572711329,76.5461909458365,72.5700246205401,57.74461674403945,42.9192088675388,43.93164279754495,44.9440767275511,56.72294125606125,68.5018057845714,71.11752594176974,73.7332460989681
COFFEE 1.1,EN_INDCi2030_1200f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.6430559265205,84.9478054122576,88.8621417438725,124.084178509104,125.384287053528,126.684395597952,92.331461083032,57.978526568112,49.5327503600208,41.0869741519296,41.2527566396448,41.41853912736,40.1931269701344,38.9677148129088
COFFEE 1.1,EN_INDCi2030_1400,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.5810723284885,84.9074460494256,88.3439985467045,115.506754502688,106.609631615712,97.712508728736,72.15634756612366,46.6001864035113,46.33173971567565,46.06329302784,56.43692958996,66.81056615208,69.1872422349312,71.5639183177824
COFFEE 1.1,EN_INDCi2030_1400f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.6782366366485,85.0729376427696,89.0678195043365,126.870089815152,140.521678706736,154.17326759832,129.057866513136,103.942465427952,75.87478444298401,47.807103458016,45.561234262896,43.315365067776,42.60924498312,41.903124898464
COFFEE 1.1,EN_INDCi2030_1600,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.6653617177525,84.9955928276016,88.8826714275844,126.861617511072,138.179516480064,149.497415449056,121.482196460712,93.466977472368,71.365355507808,49.263733543248,55.489210364448,61.714687185648,62.558393366808005,63.402099547968
COFFEE 1.1,EN_INDCi2030_1600f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.6716562749701,85.1333210442432,89.2011800795861,129.232803129019,148.10374573269098,166.974688336363,152.43582877096298,137.896969205563,104.7804587160695,71.663948226576,57.979358945064,44.294769663552,43.952838502176,43.6109073408
COFFEE 1.1,EN_INDCi2030_1800,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.6714374782021,85.1512737353328,89.2516061467397,129.2891262768,148.235621299776,167.182116322752,155.433146045976,143.6841757692,107.46648895536,71.24880214152,62.389797543072,53.530792944624,53.627714441352,53.72463593808
COFFEE 1.1,EN_INDCi2030_1800f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.7037107583461,85.195004602464,89.3650253644325,130.112651325888,150.271722672912,170.430794019936,171.681543270209,172.932292520482,144.245749243385,115.559205966288,81.721466300592,47.883726634896,47.755320778368,47.62691492184
COFFEE 1.1,EN_INDCi2030_2000,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.7120601035621,85.2089653878336,89.3860163652672,130.648242540384,151.45703478468,172.265827028976,176.68563230621498,181.105437583454,162.103262064343,143.101086545232,99.112361036904,55.123635528576,55.705280104152,56.286924679728
COFFEE 1.1,EN_INDCi2030_2000f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.7155152192581,85.2175682509536,89.4118283825904,130.879067044176,152.45313214212,174.027197240064,178.9547232698785,183.882249299693,170.32072013166248,156.759190963632,105.627695467536,54.49619997144,52.11235746504,49.72851495864
COFFEE 1.1,EN_INDCi2030_2500,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.7896433939621,85.3012004804352,89.55918605376,133.886184279408,156.634950192768,179.383716106128,188.49773574864,197.611755391152,198.870258159648,200.128760928144,184.462698739709,168.796636551274,142.863526339733,116.930416128192
COFFEE 1.1,EN_INDCi2030_2500f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.7896433939621,85.3012004804352,89.55918605376,133.886184279408,156.634950192768,179.383716106128,188.49773574864,197.611755391152,198.870258159648,200.128760928144,184.462698739709,168.796636551274,142.863526339733,116.930416128192
COFFEE 1.1,EN_INDCi2030_400f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,74.0203193137234,77.298904964592,68.7080585837808,33.412971537072,34.622299369296,35.83162720152,37.296844933752,38.762062665984,38.7144138497832,38.6667650335824,38.2088681493192,37.750971265056,37.407835081584,37.064698898112
COFFEE 1.1,EN_INDCi2030_500,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,45.680191713072,50.8613236417872,42.404976661104,35.086187495952,38.7218562322536,42.3575249685552,42.6364313267088,42.9153376848624,44.7520291532208,46.5887206215792,54.3786930132768,62.1686654049744,63.2803535017632,64.392041598552
COFFEE 1.1,EN_INDCi2030_500f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,75.3376474695935,79.3555370156281,73.8565766347377,43.4048195962684,39.5487254047611,35.6926312132538,36.4643848219665,37.2361384306792,37.7378899947748,38.2396415588704,38.06278720736215,37.8859328558539,37.50067107957816,37.1154093033024
COFFEE 1.1,EN_INDCi2030_600,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,34.1139485093076,35.4461348012148,31.2820872148224,31.7960476157088,33.9570789088212,36.1181102019336,37.0000623029382,37.8820144039428,39.0825794429532,40.2831444819636,51.8426176882266,63.4020908944896,65.6442210024828,67.886351110476
COFFEE 1.1,EN_INDCi2030_600_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,40.866198733296,44.3337857725392,59.6134566151632,35.4615736607712,33.867849686616,29.2979790808992,24.148879970328,24.7292131260744,25.3095462818208,25.9207610245704,26.53197576732,33.319090205352,40.106204643384,48.322080653652,56.53795666392,57.192206004648,57.846455345376
COFFEE 1.1,EN_INDCi2030_600_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,41.4677498664528,43.8203884248576,61.123630769712,33.6795888395232,37.0499440835664,35.8292642910336,27.1640715663168,27.5358460833504,27.907620600384,28.4731036792128,29.0385867580416,35.9543498892624,42.8701130204832,49.3833162923856,55.896519564288,57.964575987792,60.032632411296
COFFEE 1.1,EN_INDCi2030_600f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,75.7553778001735,80.6096000840444,77.7306818887834,59.0421640382275,47.3406669344471,35.6391698306667,36.5530015156029,37.4668332005391,37.523091732948046,37.579350265357,37.778546827368,37.977743389379,37.574119371550296,37.1704953537216
COFFEE 1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,40.866198733296,44.3337857725392,59.6134566151632,66.6952909250501,71.9811572831712,71.9217487256832,69.212962138752,56.2229956274328,43.2330291161136,35.051389877268,26.8697506384224,31.8786864927264,36.8876223470304,44.270032103766,51.6524418605016,50.9942382388668,50.336034617232
COFFEE 1.1,EN_INDCi2030_600f_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,41.4677498664528,43.8203884248576,61.123630769712,71.7590864801333,76.42804567248,74.757478674528,64.984869754272,54.5857003898424,44.1865310254128,38.1483524795544,32.110173933696,38.75169549091174,45.3932170481275,50.237776579727495,55.0823361113275,52.52303209329576,49.963728075264
COFFEE 1.1,EN_INDCi2030_700,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,46.2029395588632,46.844914092642,41.9842170829008,30.5431592107536,32.845546947951,35.1479346851484,35.7964971535818,36.4450596220152,37.6796384272008,38.9142172323864,51.7152930899742,64.516368947562,66.8368203821748,69.1572718167876
COFFEE 1.1,EN_INDCi2030_700f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,75.9724909994189,83.5796935155535,84.4562406764346,80.9998354253338,59.50146532117055,38.0030952170073,39.1910771419372,40.3790590668671,39.84598541248445,39.3129117581018,38.8174003280743,38.3218888980468,37.7442962320218,37.1667035659968
COFFEE 1.1,EN_INDCi2030_800,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,59.3427707641682,59.6431643105174,52.7578320884774,30.3662430549216,33.1163402250528,35.866437395184,36.415257031368,36.964076667552,38.8962960845501,40.8285155015482,54.0265902304608,67.2246649593734,69.74112144892895,72.2575779384845
COFFEE 1.1,EN_INDCi2030_800f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.1377815193845,84.2052868374888,86.9257552206989,96.3143816389178,73.17231643518764,50.0302512314575,44.772981388348654,39.5157115452398,38.64659886132155,37.7774861774033,38.16543495396095,38.5533837305186,37.8826015217173,37.211819312916
COFFEE 1.1,EN_INDCi2030_900,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,69.9065604384652,69.4790730974212,60.8178204884284,30.1976850447418,33.267383933017,36.3370828212922,36.9467318300242,37.5563808387562,40.31968992252005,43.0829990062839,56.82372614057375,70.5644532748636,73.4798382932936,76.3952233117236
COFFEE 1.1,EN_INDCi2030_900f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,76.4602158206009,84.5027292907483,87.9118749204437,107.469672784824,86.21832086867039,64.9669689525168,51.62967397888414,38.2923790052515,38.6552333358126,39.0180876663737,38.790764579748256,38.5634414931228,37.8918582742577,37.2202750553926
COFFEE 1.1,EN_INDCi2100,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.49748395456,61.177947903072,72.5095189652213,79.1137684288325,81.0535189050101,84.4188416237664,88.1497545562944,91.8806674888224,94.8641872182624,97.8477069477024,100.3083168703392,102.768926792976,105.178605023887,107.588283254798,110.163428421055,112.738573587312
COFFEE 1.1,EN_INDCi2100_COV_NDCp,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,40.939759922256,44.3337857725392,59.6134566151632,67.5922743557381,73.565356158576,75.27455907696,78.3033723558101,81.79045784005464,85.2775433242992,87.87427098943681,90.4709986545744,92.5827739836048,94.6945493126352,96.2471548461312,97.7997603796272,100.2975661265256,102.795371873424
COFFEE 1.1,EN_INDCi2100_NDCp,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,41.4677498664528,43.8203884248576,61.123630769712,72.3972274118165,78.8190508370304,80.655069838032,84.1333493703124,87.9752421694634,91.8171349686144,94.7117194820352,97.606303995456,99.94697400168,102.287644007904,104.079255573161,105.870867138418,108.639837603281,111.408808068144
COFFEE 1.1,EN_NPi2020_1000,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.1322511171472,65.550176584704,75.4630691540069,79.5854349026352,76.1160546012341,61.2991950916997,50.2524195490109,39.2056440063221,34.830248274586104,30.4548525428501,30.9775842595541,31.5003159762581,38.6889811089941,45.8776462417301,47.537530576889054,49.197414912048
COFFEE 1.1,EN_NPi2020_1000_COV,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,40.939759922256,45.1451540247552,61.1310705725376,70.2384457195541,77.273643714048,78.200052534864,68.9475340777824,52.88188457712239,36.8162350764624,32.8234094292672,28.830583782072,29.4696401328792,30.1086964836864,39.3564498322464,48.6042031808064,51.9154399575648,55.2266767343232
COFFEE 1.1,EN_NPi2020_1000f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.082521629776,65.841331884768,75.7719898875461,83.7991905705504,87.137251875216,92.13130431432,81.848724648804,71.566144983288,53.9222170024152,36.2782890215424,33.7343584939848,31.1904279664272,38.2810329462744,45.3716379261216,45.2444721540451,45.1173063819686
COFFEE 1.1,EN_NPi2020_1000f_COV,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,40.939759922256,45.1749858634656,61.9242877280736,71.2433399968901,78.8903407969632,81.8995622717952,86.735325239856,80.67987865735199,74.624432074848,55.901340633441606,37.1782491920352,32.6759177017152,28.1735862113952,31.376078626104,34.5785710408128,37.8429737260464,41.10737641128
COFFEE 1.1,EN_NPi2020_1200,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.0237913769584,65.87598606984,75.7106374005605,83.764482351696,85.9969185447888,90.05247799992,72.19832155228801,54.344165104656,43.2629314157088,32.1816977267616,33.5430625292208,34.90442733168,41.732480606544,48.560533881408,47.867230169064,47.17392645672
COFFEE 1.1,EN_NPi2020_1200f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.129141077824,65.881246022352,75.9470891125061,84.07258588656,87.365404207584,92.691042202512,90.494493529608,88.297944856704,68.20377065094961,48.1095964451952,39.4621996713408,30.8148028974864,32.8408988060592,34.866994714632,37.851423429852005,40.835852145072
COFFEE 1.1,EN_NPi2020_1400,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.096965180848,65.845556258112,75.8237946739301,83.8519643257632,87.178334926176,92.24598781656,84.179758861764,76.113529906968,60.49848433986,44.883438772752,41.226307990898405,37.5691772090448,44.3789443295784,51.188711450112,50.5099463020776,49.8311811540432
COFFEE 1.1,EN_NPi2020_1400f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.129786115168,66.032964362304,75.9829192750181,84.178438615008,87.643790234352,93.0921914124,97.363210883904,101.634230355408,83.84418553932,66.054140723232,51.2995812502608,36.5450217772896,34.5538526872392,32.5626835971888,30.864140803922403,29.165598010656
COFFEE 1.1,EN_NPi2020_1600,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.131921606944,66.031824020544,75.9814524725861,84.17000595168,87.483391547328,92.925571177152,96.301637300664,99.677703424176,82.506225043656,65.334746663136,52.3709311354128,39.4071156076896,43.2520991308368,47.097082653984,45.582376659552,44.06767066512
COFFEE 1.1,EN_NPi2020_1600f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.103420000864,66.166216166736,76.0427163560261,84.340785659184,88.013996068752,93.223849040496,97.783282766016,102.342716491536,93.973648724208,85.60458095688,68.058991449864,50.513401942848,41.8770354778704,33.2406690128928,33.0199305922944,32.799192171696
COFFEE 1.1,EN_NPi2020_1800,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.10183314088,66.159799694496,76.0481437646981,84.332731175568,87.98820066144,93.286588524912,97.88751189504,102.488435265168,95.508006045912,88.527576826656,71.791448763384,55.055320700112,49.083518390688,43.111716081264,43.149787885728,43.187859690192
COFFEE 1.1,EN_NPi2020_1800f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.101835379936,66.159747029376,76.1392923285701,84.462227893872,88.151593281696,93.504913545888,98.56263422826,103.620354910632,105.01839535734,106.416435804048,92.792829893256,79.169223982464,56.63840915511361,34.1075943277632,34.0108676746344,33.9141410215056
COFFEE 1.1,EN_NPi2020_2000,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.102831791392,66.167720465472,76.1669853200741,84.499042105728,88.216922943936,93.8103955570901,98.97433083357606,104.138266110062,106.817190064956,109.49611401985,100.901938474973,92.307762930096,68.236563475656,44.165364021216,43.925864342256,43.686364663296
COFFEE 1.1,EN_NPi2020_2000f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.101157860512,66.168253392336,76.1762643781061,84.511148145408,88.223543832528,93.82251219192,98.927741170807,104.032970149694,107.7643386954285,111.495707241163,105.32161551422148,99.14752378728,70.95830977547999,42.76909576368,39.732230509272,36.695365254864
COFFEE 1.1,EN_NPi2020_2500,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.074185813504,66.156980155344,76.1818126642661,84.531005923104,88.2584214250573,93.91652636904,99.1106571830905,104.304787997141,108.977921585525,113.651055173909,116.537848299101,119.424641424293,104.37660560323452,89.328569782176,71.125616407536,52.922663032896
COFFEE 1.1,EN_NPi2020_2500f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.074185813504,66.156980155344,76.1818126642661,84.531005923104,88.2584214250573,93.91652636904,99.1106571830905,104.304787997141,108.977921585525,113.651055173909,116.537848456781,119.424641739653,104.3766057609145,89.328569782176,71.125616407536,52.922663032896
COFFEE 1.1,EN_NPi2020_400,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,46.2500041107456,29.9226592967184,27.8448510274704,30.2502227353344,27.57115074888,27.5568911346816,28.4736878489232,29.3904845631648,29.5166907395424,29.64289691592,30.5515121416128,31.4601273673056,35.419234698072,39.3783420288384,41.0453614948464,42.7123809608544
COFFEE 1.1,EN_NPi2020_400_lowBECCS,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.148554544816,27.514317074256,29.1471327775728,32.044362913836,30.262873578336,30.140279743536,30.8181455494992,31.4960113554624,30.9360325889952,30.376053822528,29.367723493008,28.359393163488,27.7431249990672,27.1268568346464,25.4994160199472,23.871975205248
COFFEE 1.1,EN_NPi2020_400f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.2853143886592,65.49358747176,73.9490823068342,77.705178742944,66.362976839376,51.180467624352,40.6605703487472,30.1406730731424,33.9592687568352,37.777864440528,46.46895533892,55.160046237312,55.8721419319656,56.5842376266192,54.6935447207592,52.8028518148992
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,46.627314734736,64.151189261712,67.2962977500005,59.993146753344,48.315728775024,39.3614928076176,35.8180816553928,32.274670503168,38.004936459912,43.735202416656,53.1265886297057,62.5179748427554,62.2477350140177,61.97749518528,58.6680705443448,55.3586459034096
COFFEE 1.1,EN_NPi2020_500,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,47.7246694640832,42.5197119391488,42.5269953297216,36.2628479300256,25.9175409640272,26.7500295124704,27.8138318646672,28.877634216864,29.0240470332072,29.1704598495504,29.666081419948803,30.1617029903472,36.853318782360006,43.5449345743728,44.7329740171824,45.921013459992
COFFEE 1.1,EN_NPi2020_500f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.2285980342624,65.552989185936,75.3028991029829,79.343664735744,74.837998944144,57.85600756824,47.204336385000005,36.55266520176,35.823473079912,35.094280958064,42.401524706892,49.70876845572,53.1392951320128,56.5698218083056,54.2873910005899,52.0049601928742
COFFEE 1.1,EN_NPi2020_600,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,47.079369103536,55.066885960464,50.738246716464,51.5618377704,37.285664932944,27.040002294528,28.297827370152,29.555652445776,29.7752625303696,29.9948726149632,30.0429885534336,30.091104491904,37.582329335688,45.073554179472,46.068292674324,47.063031169176
COFFEE 1.1,EN_NPi2020_600_COV,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,40.939759922256,46.14971365152,52.416273019104,49.7046842766101,45.1615946860584,41.399244283032,33.2249218749029,29.820821756388497,26.4167216378741,26.9172037289621,27.4176858200501,27.5172017283101,27.6167176365701,37.0206075896381,46.4244975427061,48.5877856812761,50.7510738198461
COFFEE 1.1,EN_NPi2020_600f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.135952822288,65.748153758544,75.5736525378965,82.21826829816,81.416203938576,66.867336912384,54.415318141584,41.963299370784,36.7863188458392,31.6093383208944,37.60041671388,43.5914951068656,49.1737581792828,54.7560212517,51.917237543466,49.078453835232
COFFEE 1.1,EN_NPi2020_600f_COV,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,40.939759922256,45.1076387203152,61.213520258784,70.3418066782661,77.460437086992,79.040503585872,81.127023580512,61.0586157752568,40.9902079700016,33.872538522168,26.7548690743344,31.1320078922448,35.5091467101552,42.9160523678856,50.322958025616,49.399146478224,48.475334930832
COFFEE 1.1,EN_NPi2020_700,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,47.01653091144,61.244784544608,61.9450666732757,55.005359287536,49.8814721439941,41.5980618796037,35.4299069244989,29.2617519693941,29.3800152065645,29.4982784437349,29.4810310694765,29.4637836952181,38.2766772609684,47.0895708267187,48.45048558018336,49.811400333648
COFFEE 1.1,EN_NPi2020_700f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,43.985229159312,65.8621854432,75.7048902357701,83.348083845936,84.675844274688,78.868838079432,63.349347506868,47.829856934304,38.71939732776,29.608937721216,33.895911980448005,38.18288623968,45.620604109944,53.058321980208,50.286911116176,47.515500252144
COFFEE 1.1,EN_NPi2020_800,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.565322715568,64.742554982736,68.5317273892128,66.5795555575056,54.2158719294096,44.5270677531696,36.9001267778448,29.27318580252,29.6596363950144,30.0460869875088,30.2077829662344,30.36947894496,39.994659383112,49.619839821264,50.3214054768,51.022971132336
COFFEE 1.1,EN_NPi2020_800f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.0664245169264,65.821852255248,75.7658545429781,83.868518701152,86.362933992192,89.461258858224,71.5248767214,53.588494584576,42.15145531968,30.714416054784,33.500362728456,36.286309402128,43.773900967584,51.26149253304,49.12751837453255,46.9935442160251
COFFEE 1.1,EN_NPi2020_900,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.331093648288,65.383392204576,72.8460338895533,75.576260709216,61.7473992766176,51.2425422519941,40.3772080493477,29.5118738467013,29.6554665105173,29.7990591743333,30.393674530361302,30.9882898863893,39.2063083878485,47.4243268893077,48.38704414713865,49.3497614049696
COFFEE 1.1,EN_NPi2020_900f,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,44.11969844256,65.829113986896,75.7317198378197,83.908422684144,87.02203427928,91.91302426368,77.2526854135224,62.5923465633648,47.1909716300304,31.789596696696,33.2047245954528,34.6198524942096,42.7072211871768,50.794589880144,48.64591337116895,46.4972368621939
COFFEE 1.1,EN_NPi2100,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,42.1647344575632,43.6851674558208,63.79166539584,72.1436653605701,78.827104109664,80.816998052592,84.403980145008,87.70457809764,91.005176050272,93.933327992976,96.86147993568,99.416613584664,101.971747233648,103.986033752232,106.000320270816,108.341774466984,110.683228663152
COFFEE 1.1,EN_NPi2100_COV,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,40.939759922256,45.2094743741616,61.990895099736,71.3822978620901,79.234220687616,82.781273536704,87.726283427664,92.192266934352,96.65825044104,101.345029043249,106.031807645458,109.996363238076,113.960918830694,118.098726015528,122.236533200362,125.7806014619115,129.324669723461
GCAM 4.2,ADVANCE_2020_1.5C-2100,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,48.613873686,22.689205951,18.997822407,15.30358552,12.161097925,9.39370887,7.017404286,5.168726202,3.759540089,2.800563032,2.190901248,1.76119886,1.418023144,1.121321603,0.8778977176,0.6928910835,0.5556023592
GCAM 4.2,ADVANCE_2020_Med2C,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,48.613873686,43.813809945,41.958441601,38.57391347,34.22015071,29.143216936,23.782278436,18.818029236,14.224894395,10.470368658,7.673364935,5.558630175,4.057755902,3.020982175,2.307070453,1.810782689,1.498211027
GCAM 4.2,ADVANCE_2020_WB2C,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,48.613873686,34.090756103,30.426869135,25.985938827,21.545252344,17.254781723,13.240874259,9.927647578,7.224937441,5.189641676,3.809704117,2.869730606,2.237208109,1.779369977,1.419113295,1.115946099,0.867891462
GCAM 4.2,ADVANCE_2030_1.5C-2100,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,48.613873686,49.235035591,49.86038284,10.866794134,8.440833187,6.550203724,4.986486365,3.83851419,2.972823396,2.276392728,1.762338766,1.381443221,1.102143466,0.8772167439,0.7018163999,0.5717567929,0.4749285497
GCAM 4.2,ADVANCE_2030_Med2C,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,48.613872686,49.234858767,49.86039586,39.372012116,35.126091899,30.047945842,24.62523703,19.530928009,14.859647562,10.966697682,8.061123031,5.852264114,4.263878515,3.156433902,2.395363934,1.872716429,1.549738828
GCAM 4.2,ADVANCE_2030_Price1.5C,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,48.613873686,49.23503628,49.860394007,14.817728977,11.691944108,9.128888741,6.853321453,5.150378723,3.875678725,2.902590971,2.217341303,1.737523987,1.4001555,1.116254671,0.8814467476,0.6993494828,0.5634401393
GCAM 4.2,ADVANCE_2030_WB2C,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,48.613872686,49.234858767,49.86039586,24.20127846,19.924397421,15.925499021,12.197293148,9.137770179,6.707511118,4.858559254,3.572776307,2.686877828,2.104703441,1.683680119,1.348528002,1.061301368,0.8261806572
